CMDLINE /home/ale/.virtualenvs/pin2/bin/python dqn_cartpole.py
MEM 2404.832031 1672826488.6001
MEM 2405.308594 1672826488.7005
MEM 2405.722656 1672826488.8009
MEM 2406.152344 1672826488.9012
MEM 2406.121094 1672826489.0017
MEM 2406.097656 1672826489.1020
MEM 2406.753906 1672826489.2026
MEM 2407.339844 1672826489.3030
MEM 2407.839844 1672826489.4034
MEM 2408.210938 1672826489.5038
MEM 2408.578125 1672826489.6042
MEM 2408.566406 1672826489.7046
MEM 2408.550781 1672826489.8050
MEM 2408.710938 1672826489.9053
MEM 2409.351562 1672826490.0058
MEM 2410.304688 1672826490.1062
MEM 2410.679688 1672826490.2067
MEM 2411.179688 1672826490.3070
MEM 2411.148438 1672826490.4075
MEM 2411.132812 1672826490.5079
MEM 2411.167969 1672826490.6083
MEM 2412.109375 1672826490.7087
MEM 2412.476562 1672826490.8091
MEM 2412.921875 1672826490.9095
MEM 2413.414062 1672826491.0099
MEM 2413.378906 1672826491.1103
MEM 2413.253906 1672826491.2107
MEM 2413.968750 1672826491.3111
MEM 2414.617188 1672826491.4115
MEM 2415.570312 1672826491.5119
MEM 2415.558594 1672826491.6124
MEM 2415.800781 1672826491.7128
MEM 2415.816406 1672826491.8136
MEM 2416.199219 1672826491.9168
MEM 2417.113281 1672826492.0172
MEM 2417.546875 1672826492.1177
MEM 2418.062500 1672826492.2181
MEM 2418.042969 1672826492.3186
MEM 2418.015625 1672826492.4191
MEM 2418.089844 1672826492.5195
MEM 2418.718750 1672826492.6199
MEM 2419.363281 1672826492.7203
MEM 2420.281250 1672826492.8207
MEM 2420.550781 1672826492.9211
MEM 2420.535156 1672826493.0216
MEM 2420.398438 1672826493.1220
MEM 2420.832031 1672826493.2224
MEM 2421.339844 1672826493.3228
MEM 2422.242188 1672826493.4232
MEM 2422.679688 1672826493.5236
MEM 2422.906250 1672826493.6239
MEM 2422.886719 1672826493.7243
MEM 2423.378906 1672826493.8247
MEM 2424.085938 1672826493.9251
MEM 2424.667969 1672826494.0255
MEM 2425.167969 1672826494.1260
MEM 2425.136719 1672826494.2263
MEM 2425.125000 1672826494.3268
MEM 2425.582031 1672826494.4272
MEM 2426.472656 1672826494.5276
MEM 2427.406250 1672826494.6279
MEM 2427.394531 1672826494.7283
MEM 2427.382812 1672826494.8287
MEM 2427.394531 1672826494.9291
MEM 2427.816406 1672826495.0296
MEM 2428.828125 1672826495.1300
MEM 2429.671875 1672826495.2304
MEM 2429.906250 1672826495.3308
MEM 2429.890625 1672826495.4311
MEM 2429.917969 1672826495.5315
MEM 2430.816406 1672826495.6319
MEM 2431.195312 1672826495.7323
MEM 2432.156250 1672826495.8326
MEM 2432.140625 1672826495.9331
MEM 2432.367188 1672826496.0334
MEM 2432.921875 1672826496.1338
MEM 2433.324219 1672826496.2342
MEM 2433.968750 1672826496.3346
MEM 2434.656250 1672826496.4350
MEM 2434.636719 1672826496.5354
MEM 2434.605469 1672826496.6358
MEM 2434.652344 1672826496.7364
MEM 2435.730469 1672826496.8368
MEM 2435.945312 1672826496.9373
MEM 2436.347656 1672826497.0377
MEM 2436.871094 1672826497.1380
MEM 2436.839844 1672826497.2384
MEM 2436.875000 1672826497.3388
MEM 2437.175781 1672826497.4392
MEM 2437.824219 1672826497.5396
MEM 2438.511719 1672826497.6400
MEM 2438.917969 1672826497.7404
MEM 2438.890625 1672826497.8408
MEM 2438.859375 1672826497.9413
MEM 2439.414062 1672826498.0417
MEM 2439.792969 1672826498.1422
MEM 2440.734375 1672826498.2426
MEM 2441.132812 1672826498.3430
MEM 2441.117188 1672826498.4435
MEM 2441.343750 1672826498.5438
MEM 2441.910156 1672826498.6443
MEM 2442.546875 1672826498.7447
MEM 2443.234375 1672826498.8451
MEM 2443.636719 1672826498.9455
MEM 2443.621094 1672826499.0460
MEM 2443.605469 1672826499.1464
MEM 2443.625000 1672826499.2467
MEM 2444.140625 1672826499.3471
MEM 2444.531250 1672826499.4475
MEM 2445.460938 1672826499.5497
MEM 2445.304688 1672826499.6501
MEM 2445.304688 1672826499.7504
MEM 2445.285156 1672826499.8508
MEM 2445.156250 1672826499.9511
MEM 2444.445312 1672826500.0519
MEM 2444.953125 1672826500.1524
MEM 2445.847656 1672826500.2528
MEM 2446.253906 1672826500.3534
MEM 2446.675781 1672826500.4539
MEM 2446.917969 1672826500.5543
MEM 2446.902344 1672826500.6547
MEM 2446.886719 1672826500.7550
MEM 2447.468750 1672826500.8557
MEM 2447.960938 1672826500.9561
MEM 2448.285156 1672826501.0566
MEM 2448.757812 1672826501.1570
MEM 2449.179688 1672826501.2574
MEM 2449.164062 1672826501.3578
MEM 2449.148438 1672826501.4585
MEM 2448.007812 1672826501.5590
MEM 2447.574219 1672826501.6595
MEM 2447.125000 1672826501.7599
MEM 2448.062500 1672826501.8602
MEM 2448.023438 1672826501.9605
MEM 2448.007812 1672826502.0610
MEM 2448.117188 1672826502.1615
MEM 2449.031250 1672826502.2620
MEM 2449.437500 1672826502.3623
MEM 2450.519531 1672826502.4628
MEM 2450.507812 1672826502.5631
MEM 2450.492188 1672826502.6635
MEM 2450.472656 1672826502.7639
MEM 2451.011719 1672826502.8642
MEM 2451.687500 1672826502.9648
MEM 2452.343750 1672826503.0652
MEM 2452.765625 1672826503.1657
MEM 2452.992188 1672826503.2660
MEM 2452.976562 1672826503.3665
MEM 2453.539062 1672826503.4669
MEM 2453.964844 1672826503.5673
MEM 2454.871094 1672826503.6677
MEM 2455.308594 1672826503.7681
MEM 2455.300781 1672826503.8684
MEM 2455.269531 1672826503.9689
MEM 2455.519531 1672826504.0693
MEM 2455.527344 1672826504.1706
MEM 2456.824219 1672826504.2711
MEM 2457.250000 1672826504.3715
MEM 2457.246094 1672826504.4718
MEM 2457.289062 1672826504.5722
MEM 2457.734375 1672826504.6725
MEM 2458.496094 1672826504.7731
MEM 2459.125000 1672826504.8735
MEM 2459.578125 1672826504.9738
MEM 2459.531250 1672826505.0745
MEM 2459.378906 1672826505.1755
MEM 2460.242188 1672826505.2759
MEM 2461.140625 1672826505.3763
MEM 2462.066406 1672826505.4766
MEM 2462.113281 1672826505.5771
MEM 2462.101562 1672826505.6774
MEM 2462.902344 1672826505.7779
MEM 2463.539062 1672826505.8783
MEM 2464.109375 1672826505.9787
MEM 2464.621094 1672826506.0791
MEM 2464.593750 1672826506.1795
MEM 2464.636719 1672826506.2799
MEM 2465.816406 1672826506.3802
MEM 2466.726562 1672826506.4805
MEM 2467.125000 1672826506.5809
MEM 2467.117188 1672826506.6813
MEM 2467.085938 1672826506.7817
MEM 2467.558594 1672826506.8821
MEM 2468.441406 1672826506.9824
MEM 2469.402344 1672826507.0829
MEM 2469.351562 1672826507.1833
MEM 2469.582031 1672826507.2837
MEM 2470.054688 1672826507.3841
MEM 2470.558594 1672826507.4844
MEM 2471.464844 1672826507.5848
MEM 2471.898438 1672826507.6853
MEM 2471.882812 1672826507.7857
MEM 2471.867188 1672826507.8861
MEM 2471.890625 1672826507.9864
MEM 2472.546875 1672826508.0868
MEM 2473.199219 1672826508.1873
MEM 2474.136719 1672826508.2878
MEM 2474.113281 1672826508.3882
MEM 2474.101562 1672826508.4888
MEM 2474.140625 1672826508.5892
MEM 2475.042969 1672826508.6895
MEM 2476.128906 1672826508.7899
MEM 2476.644531 1672826508.8903
MEM 2476.613281 1672826508.9907
MEM 2476.644531 1672826509.0911
MEM 2477.332031 1672826509.1915
MEM 2477.929688 1672826509.2919
MEM 2478.367188 1672826509.3922
MEM 2479.136719 1672826509.4956
MEM 2479.031250 1672826509.5960
MEM 2479.035156 1672826509.6963
MEM 2479.062500 1672826509.7968
MEM 2479.968750 1672826509.8971
MEM 2480.351562 1672826509.9975
MEM 2481.039062 1672826510.0979
MEM 2481.312500 1672826510.1983
MEM 2481.281250 1672826510.2987
MEM 2481.265625 1672826510.3992
MEM 2481.562500 1672826510.4998
MEM 2482.304688 1672826510.6003
MEM 2483.007812 1672826510.7008
MEM 2483.710938 1672826510.8012
MEM 2483.941406 1672826510.9016
MEM 2483.925781 1672826511.0021
MEM 2483.910156 1672826511.1025
MEM 2483.894531 1672826511.2029
MEM 2484.453125 1672826511.3034
MEM 2484.863281 1672826511.4038
MEM 2485.253906 1672826511.5042
MEM 2485.683594 1672826511.6046
MEM 2486.023438 1672826511.7051
MEM 2486.265625 1672826511.8058
MEM 2486.328125 1672826511.9062
MEM 2487.234375 1672826512.0066
MEM 2488.125000 1672826512.1070
MEM 2488.558594 1672826512.2074
MEM 2488.476562 1672826512.3079
MEM 2488.453125 1672826512.4082
MEM 2489.164062 1672826512.5086
MEM 2490.097656 1672826512.6090
MEM 2490.992188 1672826512.7094
MEM 2490.976562 1672826512.8098
MEM 2490.945312 1672826512.9102
MEM 2491.011719 1672826513.0106
MEM 2492.148438 1672826513.1110
MEM 2492.808594 1672826513.2115
MEM 2493.484375 1672826513.3119
MEM 2493.457031 1672826513.4122
MEM 2493.441406 1672826513.5127
MEM 2493.753906 1672826513.6131
MEM 2494.402344 1672826513.7135
MEM 2495.320312 1672826513.8139
MEM 2495.746094 1672826513.9144
MEM 2495.726562 1672826514.0147
MEM 2495.968750 1672826514.1152
MEM 2495.996094 1672826514.2156
MEM 2496.906250 1672826514.3160
MEM 2497.300781 1672826514.4163
MEM 2498.218750 1672826514.5167
MEM 2498.207031 1672826514.6171
MEM 2498.175781 1672826514.7179
MEM 2498.480469 1672826514.8183
MEM 2499.136719 1672826514.9187
MEM 2499.949219 1672826515.0191
MEM 2500.515625 1672826515.1195
MEM 2500.570312 1672826515.2199
MEM 2500.570312 1672826515.3203
MEM 2500.617188 1672826515.4208
MEM 2500.601562 1672826515.5212
MEM 2500.570312 1672826515.6215
MEM 2500.550781 1672826515.7219
MEM 2500.539062 1672826515.8223
MEM 2500.765625 1672826515.9227
MEM 2500.750000 1672826516.0231
MEM 2500.714844 1672826516.1235
MEM 2500.699219 1672826516.2240
MEM 2500.671875 1672826516.3244
MEM 2500.656250 1672826516.4248
MEM 2500.898438 1672826516.5252
MEM 2500.867188 1672826516.6256
MEM 2500.847656 1672826516.7261
MEM 2500.820312 1672826516.8265
MEM 2500.804688 1672826516.9268
MEM 2500.773438 1672826517.0272
MEM 2500.753906 1672826517.1276
MEM 2500.742188 1672826517.2281
MEM 2500.726562 1672826517.3285
MEM 2500.691406 1672826517.4291
MEM 2500.664062 1672826517.5294
MEM 2500.648438 1672826517.6299
MEM 2500.875000 1672826517.7302
MEM 2500.855469 1672826517.8306
MEM 2500.835938 1672826517.9310
MEM 2500.812500 1672826518.0314
MEM 2500.996094 1672826518.1318
MEM 2500.976562 1672826518.2322
MEM 2501.000000 1672826518.3327
MEM 2501.050781 1672826518.4331
MEM 2501.015625 1672826518.5334
MEM 2501.027344 1672826518.6337
MEM 2501.136719 1672826518.7341
MEM 2501.246094 1672826518.8345
MEM 2501.296875 1672826518.9350
MEM 2501.269531 1672826519.0354
MEM 2501.300781 1672826519.1358
MEM 2501.402344 1672826519.2362
MEM 2501.945312 1672826519.3366
MEM 2502.515625 1672826519.4370
MEM 2502.644531 1672826519.5374
MEM 2502.617188 1672826519.6378
MEM 2502.851562 1672826519.7382
MEM 2503.191406 1672826519.8386
MEM 2504.308594 1672826519.9390
MEM 2505.179688 1672826520.0394
MEM 2505.160156 1672826520.1398
MEM 2505.132812 1672826520.2401
MEM 2505.644531 1672826520.3405
MEM 2506.605469 1672826520.4410
MEM 2506.906250 1672826520.5415
MEM 2507.367188 1672826520.6419
MEM 2507.335938 1672826520.7422
MEM 2507.433594 1672826520.8427
MEM 2508.589844 1672826520.9431
MEM 2508.957031 1672826521.0435
MEM 2509.824219 1672826521.1439
MEM 2509.796875 1672826521.2443
MEM 2509.781250 1672826521.3447
MEM 2510.273438 1672826521.4452
MEM 2511.011719 1672826521.5455
MEM 2512.082031 1672826521.6458
MEM 2512.054688 1672826521.7462
MEM 2512.023438 1672826521.8466
MEM 2512.492188 1672826521.9470
MEM 2513.468750 1672826522.0474
MEM 2513.796875 1672826522.1478
MEM 2514.296875 1672826522.2482
MEM 2514.542969 1672826522.3486
MEM 2514.570312 1672826522.4490
MEM 2515.480469 1672826522.5494
MEM 2516.292969 1672826522.6498
MEM 2517.082031 1672826522.7502
MEM 2517.046875 1672826522.8505
MEM 2517.035156 1672826522.9509
MEM 2517.562500 1672826523.0513
MEM 2518.191406 1672826523.1517
MEM 2518.847656 1672826523.2521
MEM 2519.285156 1672826523.3525
MEM 2519.285156 1672826523.4529
MEM 2519.238281 1672826523.5533
MEM 2519.757812 1672826523.6537
MEM 2520.648438 1672826523.7541
MEM 2521.589844 1672826523.8545
MEM 2521.574219 1672826523.9549
MEM 2521.796875 1672826524.0553
MEM 2522.253906 1672826524.1556
MEM 2522.757812 1672826524.2560
MEM 2523.609375 1672826524.3564
MEM 2524.082031 1672826524.4568
MEM 2524.050781 1672826524.5572
MEM 2524.035156 1672826524.6576
MEM 2524.980469 1672826524.7581
MEM 2525.398438 1672826524.8585
MEM 2526.308594 1672826524.9588
MEM 2526.296875 1672826525.0592
MEM 2526.265625 1672826525.1596
MEM 2526.738281 1672826525.2600
MEM 2527.445312 1672826525.3604
MEM 2528.324219 1672826525.4607
MEM 2528.835938 1672826525.5611
MEM 2528.820312 1672826525.6615
MEM 2529.042969 1672826525.7619
MEM 2529.460938 1672826525.8623
MEM 2530.371094 1672826525.9626
MEM 2531.335938 1672826526.0630
MEM 2531.316406 1672826526.1634
MEM 2531.289062 1672826526.2638
MEM 2531.312500 1672826526.3642
MEM 2531.722656 1672826526.4645
MEM 2532.636719 1672826526.5648
MEM 2533.316406 1672826526.6652
MEM 2533.566406 1672826526.7655
MEM 2533.550781 1672826526.8659
MEM 2533.570312 1672826526.9663
MEM 2534.480469 1672826527.0669
MEM 2535.113281 1672826527.1673
MEM 2536.039062 1672826527.2677
MEM 2536.019531 1672826527.3681
MEM 2535.996094 1672826527.4685
MEM 2536.484375 1672826527.5689
MEM 2537.390625 1672826527.6694
MEM 2538.324219 1672826527.7699
MEM 2538.300781 1672826527.8703
MEM 2538.273438 1672826527.9707
MEM 2538.308594 1672826528.0712
MEM 2538.960938 1672826528.1716
MEM 2539.609375 1672826528.2720
MEM 2540.050781 1672826528.3724
MEM 2540.550781 1672826528.4728
MEM 2540.519531 1672826528.5731
MEM 2540.503906 1672826528.6736
MEM 2541.554688 1672826528.7739
MEM 2542.398438 1672826528.8743
MEM 2543.285156 1672826528.9747
MEM 2543.265625 1672826529.0750
MEM 2543.226562 1672826529.1755
MEM 2543.781250 1672826529.2759
MEM 2544.601562 1672826529.3763
MEM 2545.621094 1672826529.4767
MEM 2545.503906 1672826529.5771
MEM 2545.472656 1672826529.6774
MEM 2546.027344 1672826529.7778
MEM 2546.847656 1672826529.8781
MEM 2547.769531 1672826529.9784
MEM 2547.753906 1672826530.0789
MEM 2547.980469 1672826530.1795
MEM 2548.570312 1672826530.2799
MEM 2549.425781 1672826530.3802
MEM 2549.851562 1672826530.4806
MEM 2550.289062 1672826530.5809
MEM 2550.246094 1672826530.6813
MEM 2550.277344 1672826530.7817
MEM 2551.140625 1672826530.8822
MEM 2552.089844 1672826530.9826
MEM 2552.476562 1672826531.0830
MEM 2552.437500 1672826531.1834
MEM 2553.027344 1672826531.2838
MEM 2553.386719 1672826531.3842
MEM 2554.328125 1672826531.4846
MEM 2554.968750 1672826531.5850
MEM 2555.207031 1672826531.6856
MEM 2555.277344 1672826531.7860
MEM 2556.128906 1672826531.8863
MEM 2557.082031 1672826531.9867
MEM 2557.437500 1672826532.0870
MEM 2557.402344 1672826532.1875
MEM 2557.390625 1672826532.2879
MEM 2557.976562 1672826532.3883
MEM 2558.335938 1672826532.4887
MEM 2558.753906 1672826532.5891
MEM 2559.550781 1672826532.6895
MEM 2559.660156 1672826532.7899
MEM 2559.632812 1672826532.8903
MEM 2560.222656 1672826532.9907
MEM 2561.085938 1672826533.0912
MEM 2561.773438 1672826533.1916
MEM 2562.148438 1672826533.2920
MEM 2562.128906 1672826533.3924
MEM 2562.113281 1672826533.4927
MEM 2562.097656 1672826533.5931
MEM 2562.691406 1672826533.6934
MEM 2563.511719 1672826533.7938
MEM 2564.406250 1672826533.8942
MEM 2564.394531 1672826533.9946
MEM 2564.378906 1672826534.0950
MEM 2564.484375 1672826534.1955
MEM 2564.937500 1672826534.2958
MEM 2565.843750 1672826534.3962
MEM 2566.269531 1672826534.4966
MEM 2566.652344 1672826534.5970
MEM 2566.640625 1672826534.6974
MEM 2567.023438 1672826534.7978
MEM 2568.082031 1672826534.8981
MEM 2568.585938 1672826534.9985
MEM 2569.398438 1672826535.0988
MEM 2569.386719 1672826535.1992
MEM 2569.355469 1672826535.2996
MEM 2569.902344 1672826535.3999
MEM 2570.839844 1672826535.5002
MEM 2571.664062 1672826535.6006
MEM 2571.644531 1672826535.7010
MEM 2571.613281 1672826535.8014
MEM 2571.789062 1672826535.9018
MEM 2572.570312 1672826536.0022
MEM 2573.363281 1672826536.1026
MEM 2573.937500 1672826536.2030
MEM 2573.921875 1672826536.3035
MEM 2574.148438 1672826536.4038
MEM 2574.914062 1672826536.5042
MEM 2575.632812 1672826536.6046
MEM 2576.453125 1672826536.7050
MEM 2576.433594 1672826536.8054
MEM 2576.406250 1672826536.9058
MEM 2576.570312 1672826537.0062
MEM 2577.382812 1672826537.1066
MEM 2578.281250 1672826537.2070
MEM 2578.722656 1672826537.3075
MEM 2578.691406 1672826537.4080
MEM 2578.824219 1672826537.5084
MEM 2579.722656 1672826537.6087
MEM 2580.125000 1672826537.7091
MEM 2581.242188 1672826537.8095
MEM 2581.484375 1672826537.9099
MEM 2581.453125 1672826538.0102
MEM 2581.988281 1672826538.1106
MEM 2582.933594 1672826538.2111
MEM 2583.316406 1672826538.3114
MEM 2583.738281 1672826538.4118
MEM 2583.726562 1672826538.5122
MEM 2583.695312 1672826538.6125
MEM 2583.878906 1672826538.7129
MEM 2584.707031 1672826538.8133
MEM 2585.453125 1672826538.9137
MEM 2586.042969 1672826539.0141
MEM 2586.023438 1672826539.1147
MEM 2585.996094 1672826539.2151
MEM 2586.503906 1672826539.3155
MEM 2587.214844 1672826539.4160
MEM 2588.117188 1672826539.5164
MEM 2588.546875 1672826539.6167
MEM 2588.515625 1672826539.7171
MEM 2588.500000 1672826539.8174
MEM 2589.042969 1672826539.9179
MEM 2589.453125 1672826540.0183
MEM 2590.347656 1672826540.1187
MEM 2590.765625 1672826540.2191
MEM 2590.746094 1672826540.3195
MEM 2590.714844 1672826540.4199
MEM 2591.156250 1672826540.5203
MEM 2591.695312 1672826540.6207
MEM 2592.617188 1672826540.7211
MEM 2593.058594 1672826540.8216
MEM 2592.125000 1672826540.9221
MEM 2592.507812 1672826541.0225
MEM 2593.609375 1672826541.1229
MEM 2593.972656 1672826541.2232
MEM 2589.113281 1672826541.3235
MEM 2589.082031 1672826541.4239
MEM 2586.417969 1672826541.5242
MEM 2587.074219 1672826541.6246
MEM 2587.894531 1672826541.7250
MEM 2588.218750 1672826541.8254
MEM 2588.210938 1672826541.9260
MEM 2588.171875 1672826542.0264
MEM 2588.746094 1672826542.1267
MEM 2589.406250 1672826542.2270
MEM 2590.058594 1672826542.3274
MEM 2591.089844 1672826542.4278
MEM 2591.316406 1672826542.5282
MEM 2591.644531 1672826542.6286
MEM 2592.468750 1672826542.7289
MEM 2593.117188 1672826542.8293
MEM 2593.382812 1672826542.9296
MEM 2593.347656 1672826543.0301
MEM 2593.589844 1672826543.1305
MEM 2594.394531 1672826543.2309
MEM 2594.828125 1672826543.3313
MEM 2595.664062 1672826543.4316
MEM 2595.648438 1672826543.5320
MEM 2595.613281 1672826543.6324
MEM 2595.773438 1672826543.7329
MEM 2596.656250 1672826543.8333
MEM 2597.089844 1672826543.9337
MEM 2598.171875 1672826544.0340
MEM 2598.113281 1672826544.1344
MEM 2598.078125 1672826544.2348
MEM 2598.644531 1672826544.3352
MEM 2599.593750 1672826544.4356
MEM 2600.488281 1672826544.5360
MEM 2600.402344 1672826544.6365
MEM 2600.371094 1672826544.7369
MEM 2600.910156 1672826544.8373
MEM 2601.820312 1672826544.9377
MEM 2602.515625 1672826545.0381
MEM 2602.496094 1672826545.1385
MEM 2602.464844 1672826545.2389
MEM 2603.007812 1672826545.3393
MEM 2603.441406 1672826545.4396
MEM 2604.589844 1672826545.5400
MEM 2605.031250 1672826545.6404
MEM 2604.957031 1672826545.7408
MEM 2605.363281 1672826545.8412
MEM 2606.429688 1672826545.9416
MEM 2607.332031 1672826546.0419
MEM 2607.058594 1672826546.1424
MEM 2607.027344 1672826546.2428
MEM 2607.187500 1672826546.3433
MEM 2607.980469 1672826546.4436
MEM 2600.996094 1672826546.5440
MEM 2595.195312 1672826546.6445
MEM 2595.164062 1672826546.7449
MEM 2592.867188 1672826546.8452
MEM 2593.656250 1672826546.9457
MEM 2594.437500 1672826547.0461
MEM 2595.347656 1672826547.1464
MEM 2595.472656 1672826547.2467
MEM 2595.437500 1672826547.3471
MEM 2596.054688 1672826547.4475
MEM 2596.644531 1672826547.5479
MEM 2597.335938 1672826547.6483
MEM 2597.722656 1672826547.7487
MEM 2597.695312 1672826547.8491
MEM 2597.632812 1672826547.9495
MEM 2598.171875 1672826548.0499
MEM 2599.007812 1672826548.1503
MEM 2599.843750 1672826548.2508
MEM 2599.832031 1672826548.3511
MEM 2595.589844 1672826548.4515
MEM 2593.109375 1672826548.5520
MEM 2593.949219 1672826548.6523
MEM 2594.816406 1672826548.7528
MEM 2595.253906 1672826548.8532
MEM 2595.656250 1672826548.9535
MEM 2595.628906 1672826549.0540
MEM 2595.613281 1672826549.1544
MEM 2596.171875 1672826549.2547
MEM 2597.000000 1672826549.3551
MEM 2597.902344 1672826549.4554
MEM 2597.886719 1672826549.5558
MEM 2597.859375 1672826549.6561
MEM 2598.398438 1672826549.7565
MEM 2599.570312 1672826549.8569
MEM 2600.421875 1672826549.9573
MEM 2598.125000 1672826550.0577
MEM 2597.554688 1672826550.1581
MEM 2597.812500 1672826550.2586
MEM 2597.785156 1672826550.3591
MEM 2597.753906 1672826550.4595
MEM 2587.792969 1672826550.5600
MEM 2587.773438 1672826550.6604
MEM 2587.742188 1672826550.7608
MEM 2587.730469 1672826550.8611
MEM 2587.699219 1672826550.9615
MEM 2587.679688 1672826551.0619
MEM 2587.652344 1672826551.1624
MEM 2582.605469 1672826551.2628
MEM 2582.574219 1672826551.3632
MEM 2582.542969 1672826551.4636
MEM 2582.527344 1672826551.5640
MEM 2582.507812 1672826551.6644
MEM 2582.480469 1672826551.7649
MEM 2582.460938 1672826551.8652
MEM 2582.445312 1672826551.9656
